commit_id,commit_date,commit_message,actual_files_modified,transformed_message_gpt4
21823899cc1724871a8e679287a94bb4acee72d7,1563972218,"mod(n, range) for integers (#32628)

`mod` now accepts a unit range as the second argument to easily perform offset modular arithmetic to ensure the result is inside the range","['base/range.jl', 'test/ranges.jl']",The `mod` function cannot currently accept unit range as its second parameter hindering the easy execution of offset modular arithmetic within the specified range.
25fadf11d81da674420574c86b5890fae592fe47,1588255630,"fix docstring of `parent` (#34027)

* fix docstring of `parent`

* Update abstractarray.jl

* Further clean up the explanation.

* Update abstractarray.jl

Co-authored-by: Viral B. Shah <ViralBShah@users.noreply.github.com>
Co-authored-by: Viral B. Shah <viral@mayin.org>",['base/abstractarray.jl'],"The docstring for the `parent` function is incorrect, leading to potential misinformation or misunderstanding."
2998c905072d6725213db819700459009269c073,1681228726,"split typemap more frequently / aggressively

Seems to have very little impact on size now (since we use tables much
more heavily now instead), so try bumping this parameter.
",['src/typemap.c'],Typemap not splitting frequently enough possibly having an impact on the overall size due to heavy usage of tables.
2dd34c150d5081222c2df1dc788202c111d01c17,1625784277,"[contrib/mac] Teach `renotarize_dmg.sh` to use `s3://` URLs better (#41521)

We can now automatically download a non-public `.dmg`, notarize it, then
upload it (and make it public!) all automatically",['contrib/mac/app/renotarize_dmg.sh'],"The `renotarize_dmg.sh` script fails to automatically download non-public `.dmg` files, notarize them, and then upload and make them public."
2ed494de7e148c665d48476c327309d5968c317a,1509815000,"Have ^C throw InterruptException

In general ^C throws InterruptException. The only reason this doesn't
happen in TerminalMenus is because we enable raw mode which makes ^C
just another key sequence. I think it is more coherent to make this
throw an InterruptException as it would in non-raw parts of code.
If the calling code wants to handle this, it can catch the exception.
",['src/AbstractMenu.jl'],"In TerminalMenus, enabling raw mode turns ^C into just another key sequence, diverging from the general behavior of ^C throwing an InterruptException."
2fd386c0ced40f671e77a1386a0c0c4e952ff8bb,1537558619,"Disable CFG transforms for now (#29265)

CFG transforms can currently cause issues like #29107,
but I'm still a few days away from fixing this properly. In the meantime,
disable the transform.","['base/compiler/ssair/ir.jl', 'test/inline.jl']","Current Control Flow Graph (CFG) transformations cause issues similar to #29107, requires disabling until a fix is available."
3051f47a40c37a2e898b9814856f7d4173b6d8c4,1685989763,"Use xchg to swap boxed values (#45147)

* Use xchg to swap boxed values

* Update src/cgutils.cpp

Co-authored-by: Valentin Churavy <vchuravy@users.noreply.github.com>

* Update src/cgutils.cpp

Co-authored-by: Valentin Churavy <vchuravy@users.noreply.github.com>

---------

Co-authored-by: Jameson Nash <vtjnash@gmail.com>
Co-authored-by: Valentin Churavy <vchuravy@users.noreply.github.com>",['src/cgutils.cpp'],The current method for swapping boxed values appears to be inefficient or faulty.
327b2e320678262d3cf40fdd1e6f835d8ddb1915,1597694996,"Fix type of allocated array when broadcasting type unstable function (#37028)

We need to call similar on the `Broadcasted` object rather than on dest array.
Otherwise the `BroadcastStyle` isn't taken into account when allocating new
array due to function returning elements of different types.","['base/broadcast.jl', 'test/broadcast.jl']","Broadcasted object does not take into account the BroadcastStyle when allocating new arrays, resulting in type mismatches returned by functions."
38d9d837ad2d4b0438c36c60c17c0c0f8265bf8a,1678984592,"reuse existing typemap search for method overwrite detection (#48968)

It does not really make sense to scan the tree twice, when we already
will extra this info near completely from the intersection search.
The cost was small, but non-negligible.",['src/gf.c'],"There are redundancies in scanning the typemap tree twice for method overwrite detection, resulting in unnecessary extra costs."
3d922e44ad868a9f39a10d47b55e3325e5422743,1609354817,"specialize on mapfoldl(::Type, ...) (#39019)

Before:
```julia
julia> using BenchmarkTools

julia> b = rand(Bool, 10000);

julia> @btime mapfoldl(Int, +, b; init=0)
  1.136 ms (9025 allocations: 141.02 KiB)
5057
```

After:
```julia
julia> @btime mapfoldl(Int, +, b; init=0)
  1.094 μs (1 allocation: 16 bytes)
5057
```","['base/reduce.jl', 'test/reduce.jl']","The performance of mapfoldl function is significantly reduced when used with ::Type, causing high memory allocation and slow processing times."
41ce35d125711a975ce7f3d0be356ac3726a6e7a,1628631043,"codegen: fix emission criteria for some special functions (#41813)

We depend on taking the address of these functions to support unwinding
properly, particularly on Win64.

Fixes #41750",['src/codegen.cpp'],"The address retrieval of some special functions critical for proper unwinding is malfunctioning, particularly on Win64 platform."
42abb037cec37e06e1d8c96282e2498605b7459b,1502870575,"REPL: ""Alt-<"" jumps first to first history entry of current session (#23213)

Instead of jumping to the beginning of all accumulated history
(which can contain 10s or 100s thousand entries), it seems more
useful to jump to the first entry of the current session.
Then it's enough to press ""Alt-<"" again if one wants to jump to
the absolute first entry.","['base/repl/REPL.jl', 'test/repl.jl']","""Alt-<"" shortcut in REPL jumps to the beginning of all accumulated history, making navigation to the first entry of the current session cumbersome and inefficient."
4412dd4d92fb4e86d67973b48703bc1fcc0656d9,1538528774,"Add an option to disable building libssh2 tests

These fail to build if mbedtls is not available in the global
linker search path. Add a simple flag to disable them, since
we don't use them.
",['deps/libssh2.mk'],Build failures occur when libssh2 tests are run and mbedtls is not available in the global linker search path.
44572640434337893ed0f9e973434a079008d2ba,1552553261,"Remove integer domain example that doesn't work (#31298)

* Update integer literal example to reflect smarter interpretation of exponents

* Drop mention of integer size

* Add an extra example of how to fix an exponent domain error

* Fix a sign error in documentation
",['base/intfuncs.jl'],"Integer domain example in documentation is incorrect, causing confusion due to improper interpretation of exponents and incorrect integer size reference."
4a19b753804ed0b06fab9681309941862eaa7227,1618302707,"Add vim bindings to TerminalMenus (#37940)

* `k` to move up
* `j` to move down
* `<space>` as an alternative to `<enter>`","['stdlib/REPL/src/TerminalMenus/AbstractMenu.jl', 'stdlib/REPL/test/TerminalMenus/runtests.jl']",TerminalMenus lacks vim keybindings which restricts navigation and selection options for users accustomed to these controls.
4c7b4f180c8b3e5d332cd4dba43ea2897f9d77ff,1492836941,"remove manual memory-management from Timer and AsyncConditional

fixes a potential resource leak with a repeating timer
and is just generally less finicky
","['base/event.jl', 'base/libuv.jl', 'test/pollfd.jl']","Potential resource leak found when utilizing a repeating timer, caused by manual memory management in Timer and AsyncConditional."
4dede6d727559638d2c5452923a03c1a8cb39aa8,1608043093,"LibGit2: improve error when CA root cert can't be set (#38827)

This also fixes an insecure behavior: even if `set_ssl_cert_locations`
failed, `REFCOUNT` was still incremented, which meant that subsequent
calls to `ensure_initialized` didn't call `initialize` and so there was
never a successful call to `set_ssl_cert_locations`. Without this
libgit2 defaults to not verifying host identities and that is insecure.
To prevent this, this patch locks on `ensure_initialized` and decrements
`REFCOUNT` if initialize throws an error, ensuring that `initialize`
succeeds at least once, including the call to `set_ssl_cert_locations`.","['stdlib/LibGit2/src/LibGit2.jl', 'stdlib/LibGit2/test/bad_ca_roots.jl', 'stdlib/LibGit2/test/online.jl']","LibGit2 fails to set the CA root cert due to an error in set_ssl_cert_locations; additionally, subsequent calls to ensure_initialized do not call initialize, resulting in insecure default host identity verification."
52ba665089057c78ad0c3efc278b88543efca5c5,1452474500,"Add generic At_ldiv_B! and Ac_ldiv_B! methods for triangular A. Add BLAS hook for matrix-matrix and matrix-vector At_ldiv_B! with triangular A. Add tests for left-division by transposed triangular matrices.
","['base/linalg/bidiag.jl', 'base/linalg/triangular.jl', 'test/linalg/triangular.jl']","There are no generic At_ldiv_B! and Ac_ldiv_B! methods for triangular A, causing issues with matrix-matrix and matrix-vector left-division by transposed triangular matrices."
53603f6b74b81807fb48e0bd5f7d65e4a708d49f,1618269882,"Fix wine bootstrap (#40425)

* Fix wine bootstrap

Fixes #39124
Closes #39022

* fix cross-build, and other build issues

* this should probably be part of spawn, if it is needed

* Revert ""this should probably be part of spawn, if it is needed""

This reverts commit eb88a9cf06308a1edb27b15cf1dbb0aff8ae980a.

Seems to be needed

* fixup! fix cross-build, and other build issues

Co-authored-by: Jameson Nash <vtjnash@gmail.com>","['Make.inc', 'base/env.jl', 'cli/list_strip_symbols.h', 'sysimage.mk']",Wine bootstrap malfunctioning leading to cross-build and other build issues. It is possibly affecting other aspects of spawn operation.
54bc917a23036354634ea12bc8edeba8017be567,1466764556,"PermutedDimsArray: move iperm into the type parameters

This leads to a 10% speedup on getindex-heavy benchmarks, and makes row-major sums over row-major matrices indistinguishable (performance-wise) from column-major sums over column-major matrices.
",['base/permuteddimsarray.jl'],Row-major sums over row-major matrices are significantly slower than column-major sums over column-major matrices in getindex-heavy benchmarks due to iperm positioning.
5563aa5a536a380688df22edba60325f6bbf3368,1549055046,"Report exception stacks in _start and the fallback REPL

* Use display_error with the exception stack to provide more complete
  root cause info.
* Provide a way to define the error stream in the fallback REPL so it
  can be tested.
* Use the logging system for ""out of band"" system errors in fallback
  REPL
* Add some actual tests
","['base/client.jl', 'test/client.jl']","Exceptions in _start and the fallback REPL are not reported with complete root cause information, making it hard to debug issues. Additionally, the error stream in the fallback REPL cannot be defined, limiting testability."
55cc730445504d65d7cfc3e69131ac4c5f7847e6,1453121909,"Increase the signal stack size on AArch64

The default size is too small for libunwind and causes a stack overflow.
Also add a guard page to the signal stack making it easier to detect such
problems in the future. (Segfault instead of weird corruption...)

[av skip]
",['src/signals-unix.c'],Default signal stack size on AArch64 is too small causing stack overflow in libunwind and potential data corruption.
55dab67dcd0c1034622e63227fa54961ff783905,1581769619,"Consistently assert type-equality in `reduced_indices`

This risks making these routines more fragile in cases where
`reduced_index` is broken. However, this can be viewed as a good
thing because it increases the odds that errors will be caught early.

Moreover, it ensures that the return type is inferrable in cases
where the reduction is over the first dimension but constant-propagation
fails to detect this.
",['base/reducedim.jl'],"`reduced_index` function type-equality inconsistencies may lead to early breaking of routines, furthermore constant-propagation failure during reduction over the first dimension leads to uninferrable return types."
57fa0cadf932b30a74335c8bd7a1dcd49c2c2428,1637077791,"Revert ""make `last` work on any reversible collection (#42991)""

This reverts commit 1f484c3ecabdd7519fa68569b1688a153e92fb16 since it
seems to cause excess breakage for the benefits it brings.
","['base/abstractarray.jl', 'base/iterators.jl', 'test/iterators.jl']",The `last` function on reversible collections is causing excessive system interruptions while offering limited functionality benefits.
5a9717bf11a049819f86c09f6f4e349acdd01d21,1457101650,"Support negative bit-shift counts for <<, >>, and >>>

- Introduce methods that take unsigned shift counts
- Handle signed shift counts by dispatching to the respective unsigned shift counts, shifting in the opposite direction for negative counts
- Update documentation
- Add tests

Closes #14516.
","['base/gmp.jl', 'base/int.jl', 'base/intfuncs.jl', 'base/operators.jl', 'test/bigint.jl', 'test/int.jl']","Bit-shift operations (<<, >>, >>>) do not support negative shift counts, leading to incorrect results and exceptions."
5cd1e3e1f2e6d79bdeeb2b1bfbdbe9081074bd23,1611785637,"implement with fewer afoldl methods (#39414)

With constant-propagation, inference (and Varargs runtime) is likely
better able to handle this version now (and it removes the n^2 behavior
definitions for semi-low argument counts).

Now we also need to force Vararg specialization up to 16 arguments
manually, so we do that explicitly (and slightly hack-y).

Fixes regression in #39175","['base/operators.jl', 'test/operators.jl']","Constant-propagation leading to n^2 behavior definitions and Varargs handling up to 16 arguments requires manual, potentially unstable, specialization."
5cf8d1f5308ea5bb9e3ccd2690a1bbbf8ff48420,1586887871,"Add support for BBEdit (#35473)

This is perhaps the oldest native macOS text editor, and still a
favorite among many developers working on macOS.",['stdlib/InteractiveUtils/src/editless.jl'],"The software lacks support for BBEdit, impacting developers working on macOS who rely on this native text editor."
5e3e58e2cd8acd4739e23e705085c403b7abb92c,1663251197,"Revert ""Add ability to add output prefixes to the REPL output and use that to implement an IPython mode (#46474)"" (#46780)

This reverts commit e1188455456035ff6a80ed20e424aa5c8ebf437d.","['stdlib/REPL/src/LineEdit.jl', 'stdlib/REPL/src/REPL.jl', 'stdlib/REPL/test/repl.jl']","Adding output prefixes to REPL output in IPython mode causes unexpected bugs/issues, necessitating a code revert."
5e8f8a9b987a71ea918591272d937c77b2c1b503,1695827820,"codegen: add src alignment arg to emit_memcpy (#51152)

This maybe allows for LLVM to optimize things a bit further since some
passes check if both sides have correct/equal alignment

Co-authored-by: Jameson Nash <vtjnash@gmail.com>","['src/ccall.cpp', 'src/cgutils.cpp', 'src/codegen.cpp', 'src/intrinsics.cpp']",LLVM optimization passes may be hindered due to lack of correct/equal alignment information on both sides during emit_memcpy in codegen.
5fa5b7f1e3e3afc6109335b5b210554033f93938,1473305237,"Simplify and relax logical indexing bounds checks

Fixes #18271. Allow multidimensional logical arrays as indices into a particular dimension so long as there is only one non-singleton dimension.
","['base/abstractarray.jl', 'test/abstractarray.jl']",Multidimensional logical arrays used as indices are causing errors as they are not permitted in situations when there is only one non-singleton dimension.
62a0a3f6cbd0335c89edfa5cfba6d26a1e54d717,1558468214,"Make append! and push! definitions more generic (#32065)

Some methods for append! and push! for Array actually work for any AbstractArray
since they only use resize!, setindex! and push!. Broaden the signatures
so that custom array types do not need to copy definitions from Base.

BitArray uses special methods, one of which was apparently not covered by tests.","['base/array.jl', 'test/bitarray.jl', 'test/offsetarray.jl', 'test/testhelpers/OffsetArrays.jl']","Methods append! and push! for Array which should work for any AbstractArray, are not generic and force custom array types to duplicate definitions from Base. BitArray also seems to use special methods that are not covered by tests."
64133f68a68a2bb52a8908bab25c32150a7e84fd,1545058213,"Fix #30006, getindex accessing fields that might not exist (#30405)

* Fix #30006, range getindex accessing fields that might not exist
* Add tests for #30006
","['base/range.jl', 'stdlib/SparseArrays/test/sparse.jl', 'test/ranges.jl']",'getindex functionality encounters issues when aiming to access non-existing fields within a range.'
649a05800dbc58d3adfbf683cdce5be405ba7790,1468937122,"Keep AddressSpace of global variables

For backends, where AddressSpace information is important (NVPTX) we
need to keep that information when moving global variables.
",['src/ccall.cpp'],Moving global variables leads to a loss of AddressSpace information for backends like NVPTX.
66f12303ee142fd9fe1817e3a2df8869df684969,1467994140,"make `size` of a product iterator concatenate the sizes of its components

this removes an extra layer of wrapping with `IteratorND`

add some inline declarations for `Generator` iteration

remove unused `IteratorND` type
","['base/generator.jl', 'base/iterator.jl', 'src/julia-syntax.scm', 'test/functional.jl']","The `size` of a product iterator does not accurately reflect the combined sizes of its components, leading to redundancy and unused types."
718bd3ef9db4474400c18160d42ce85be4a69988,1473279705,"fix an inverted return conditional from stale_cachefile (#18366)

also add plenty of helpful debugging information enabled by the environment variable:
JULIA_DEBUG_LOADING

this bug would cause compilation to become confused
and likely tardy at recompiling files when it should
that would up with longer dependency chains where one
of the files had been updated

this is a fix for #18150","['base/loading.jl', 'base/util.jl', 'test/compile.jl']","Compilation seems to lag behind when recompiling files after a file update, especially in cases involving long dependency chains, and debugging lacks sufficient information."
75bf562f40695088c9da1616a612edfc69ea7acf,1506875747,"small change in rational constructor (#23174)

* small change in rational constructor

* further change in rational constructor: only depend on sign
",['base/rational.jl'],The Rational constructor exhibits unexpected behavior due to dependencies on the sign.
78b7d76861cb336104e0b9aea64450aa79aaa565,1643330674,"[REPLCompletions] follow up #43865, keep input tuple type in `MethodCompletion` (#43946)

`MethodCompletion.tt` is being used by an external consumer like Juno or
VSCode's runtime completion features to get additional information like
return type, etc.",['stdlib/REPL/src/REPLCompletions.jl'],"External consumers like Juno or VSCode's runtime completion features are unable to get additional information like return type due to an issue with `MethodCompletion.tt`.
"
78e0ca37dbdb3399f44731731cc3ee7165bd8929,1693930212,"optimizer: fix the `all_rettypes_consistent` case of post-opt analysis (#51187)

The case does not seem to be functional, although it looks like we never
hit it currently.
We should have added test cases for this, so WIP until we come up with
some.","['base/compiler/inferencestate.jl', 'base/compiler/optimize.jl', 'test/compiler/datastructures.jl']","The `all_rettypes_consistent` case of post-optimization analysis in the optimizer isn't functional, but we are not currently hitting this case."
7aa128ed347cae2f44e69e4a2f43e8c43a4d5eed,1609026460,"Improve consistency of SONAME usage, fix debug installation

SONAME and RPATH inconsistency resulted in `julia`/`julia-debug`
occasionally being unable to find `libjulia.so`, due to
`libjulia-internal` not having the right RPATH set (it was set to
`$ORIGIN:$ORIGIN/julia`, when it now needs to be set to
`$ORIGIN:$ORIGIN/..`).  Use `patchelf` to address this during `make
install`.

We also want to use the SONAME of e.g. `libjulia` as much as possible,
so as to avoid searching the filesystem for libraries that are already
opened.

Also fix a few bugs in building `julia-debug`.
","['Make.inc', 'src/dlload.c', 'src/init.c']","Inconsistency in SONAME and RPATH causes `julia`/`julia-debug` to occasionally fail to find `libjulia.so`. Additionally, problems exist in the construction of `julia-debug`."
7be90097b2868b56280e16d3095561011db0d536,1488485041,"break some dependency backedges

This would be nicer if we had function types,
but this tries to at least hit a couple of the high points

fix #20780
","['base/deprecated.jl', 'base/operators.jl', 'base/promotion.jl']","The current codebase has missing function types, leading to potential breaking of dependency backedges and affecting system performance and stability."
7cd7a1b1b8d6af13047b3bd002f9d8e42c76d3dd,1686639261,"Enable JITLink in aarch64 linux. (#49745)

* Enable JITLink in aarch64 linux.

* Simplify logic to enable JITLink

* Do not enable JITLink on Aarch64 Linux with LLVM < 15

* Add NEWS entry and mention JITLink memory bug in ARM devdocs

---------

Co-authored-by: Sunho Kim <ksunhokim123@gmail.com>","['src/jitlayers.cpp', 'src/jitlayers.h']","JITLink is not enabled for aarch64 Linux, possibly leading to performance issues. The issue might be more evident when using LLVM versions lower than 15."
8079ee3fa12cec0a8864b3104f533a2f588f39e1,1497375961,"Add utilities for debugging LLVM during sysimg build

This adds an extra command line option to dump the unoptimized
rather than the optimized representation of the LLVM IR. This
is very useful when debugging new LLVM passes (which we're now
increasingly making use of) or when profiling LLVM, to split
out JIT and sysimg optimization.
","['base/options.jl', 'src/codegen.cpp', 'src/jitlayers.cpp', 'src/jloptions.c', 'src/julia.h', 'src/julia_internal.h', 'src/precompile.c']","LLVM IR debugging is difficult due to lack of option to dump unoptimized representation, increasing difficulty in debugging new LLVM passes and profiling LLVM."
81e20060867c5797b7509ed036497d704bf67a23,1598156467,"Make sure global constants are recognized more reliably as such during GC lowering. (#37113)

Some of the pointer chasing duplicates the logic in the rest of the pass but are never the less
necessary to handle operation in the untracked address space.",['src/llvm-late-gc-lowering.cpp'],"Global constants during GC lowering are not always recognized reliably, duplicating logic in the pass, which is necessary to handle operation in the untracked address space."
871bcac7fa1c7bda3ad6743c2ede2d141cced483,1575311735,"[build] read uninstall from manifest (#33906)

This helps us uninstall the right content more generally.
And this also lets us print a warning of the user's versions mismatch
those in the repository (may be intentional, so we just print a warning
so that the user is aware).","['deps/llvm.mk', 'deps/tools/bb-install.mk', 'deps/tools/common.mk', 'deps/tools/uninstallers.mk']","Uninstall process is not correctly reading from the manifest, leading to potential version mismatches between the user's system and the repository without the user's awareness."
872d8ea0358f7431ace85498a1761253773068dc,1568931103,"FileWatching,test: remove max timeout (#33316)

This has been pretty flaky on CI systems, and isn't really required of the tests.

fix #33311","['stdlib/FileWatching/src/FileWatching.jl', 'stdlib/FileWatching/test/runtests.jl']",Flaky CI systems due to file watching tests having a max timeout causing failures.
8c014445a7e6ba515286e38fe4585510cc93d300,1607973825,"inference: stop re-converging worlds after optimization (#38820)

The validity did not change, so we should not need to update it. This
also ensures we copy over all result information earlier, so we can
destroy the InferenceState slightly sooner, and slightly cleaner data flow.","['base/compiler/compiler.jl', 'base/compiler/optimize.jl', 'base/compiler/typeinfer.jl', 'base/compiler/types.jl']","Inference results are being updated unnecessarily post-optimization causing inefficiencies and later destruction of the InferenceState, resulting in less clean data flow."
9182326c105c3042cb95efe59fd088265512c885,1667862428,"Base: add new help function `isdebugbuild` (#47475)

* Base: add new help function `isdebugbuild`

* isdebugbuild: replace ccall with new fucntion

* isdebugbuild: fix typo in docstring","['base/util.jl', 'contrib/generate_precompile.jl', 'contrib/julia-config.jl', 'stdlib/InteractiveUtils/src/InteractiveUtils.jl', 'stdlib/Libdl/test/runtests.jl', 'test/cmdlineargs.jl', 'test/compiler/codegen.jl', 'test/misc.jl']",Lack of a base helper function `isdebugbuild` is causing inconsistencies and increased complexity in debugging builds.
